Unnamed: 0,open_covid_region_code,sub_region_1,date,hospitalized_cumulative,hospitalized_new,symptom:Angular cheilitis,symptom:Aphonia,symptom:Burning Chest Pain,symptom:Crackles,symptom:Dysautonomia,symptom:Hemolysis,symptom:Laryngitis,symptom:Myoclonus,symptom:Polydipsia,symptom:Rectal pain,symptom:Shallow breathing,symptom:Urinary urgency,symptom:Ventricular fibrillation,symptom:Viral pneumonia,symptom:weeklyFever
114,US-HI,Hawaii,2020-01-06,,,1.037463976945245,1.78328530259366,,0.9944284341978866,,,2.9291066282420752,,,,0.8430355427473584,,,1.2972142170989434,1.3732949087415942
115,US-HI,Hawaii,2020-01-13,,,1.507396733909702,1.5942363112391933,,1.2253602305475506,,,2.6678194044188284,,,,0.856868395773295,,,1.6049951969260328,1.4816522574447648
116,US-HI,Hawaii,2020-01-20,,,1.1811719500480307,1.8878001921229588,,1.2365033621517771,,,2.66090297790586,,,,0.9936599423631124,,,1.8217098943323726,1.6207492795389054
117,US-HI,Hawaii,2020-01-27,,,1.3940441882804997,1.7967339097022095,,0.9475504322766571,,,2.3738712776176754,,,,0.9148895292987512,,,2.0580211335254566,1.7571565802113351
118,US-HI,Hawaii,2020-02-03,,,1.7156580211335255,2.3054755043227666,,0.7976945244956773,,,3.136215177713737,,,,1.0382324687800193,,,1.5296829971181558,1.7198847262247838
119,US-HI,Hawaii,2020-02-10,,,1.5043227665706052,1.9907780979827092,,1.4708933717579251,,,3.3068203650336216,,,,1.0174831892411145,,,1.7805955811719503,1.8032660902977906
120,US-HI,Hawaii,2020-02-17,,,1.470509125840538,2.3104707012487995,,1.1054755043227666,,,3.5154658981748317,,,,0.6966378482228627,,,2.0672430355427474,1.7394812680115277
121,US-HI,Hawaii,2020-02-24,,,1.4170989433237273,1.7875120076849185,,1.3191162343900096,,,3.1719500480307397,,,,0.926416906820365,,,2.180211335254563,1.8536023054755044
122,US-HI,Hawaii,2020-03-02,,,1.2945244956772335,2.110662824207493,,1.142363112391931,,,3.513928914505284,,,,1.1204610951008647,,,2.676272814601345,1.9942363112391932
123,US-HI,Hawaii,2020-03-09,,,1.245341018251681,2.46954851104707,,1.2134486071085495,,,3.043996157540826,,,,1.9050912584053794,,,3.8424591738712777,3.3367915465898177
124,US-HI,Hawaii,2020-03-16,,,1.1020172910662824,1.9312199807877042,,1.4512968299711817,,,3.2407300672430357,,,,3.2188280499519695,,,3.404418828049952,4.785782901056676
125,US-HI,Hawaii,2020-03-23,12.0,12.0,1.214985590778098,1.3975024015369837,,1.6449567723342942,,,2.2255523535062443,,,,2.838424591738713,,,2.709317963496638,3.3114313160422677
126,US-HI,Hawaii,2020-03-30,21.0,9.0,1.5135446685878964,1.0931796349663785,,1.3875120076849183,,,1.524303554274736,,,,2.312776176753122,,,1.7975024015369838,2.6328530259366
127,US-HI,Hawaii,2020-04-06,44.0,23.0,1.3932756964457254,0.8864553314121038,,1.0236311239193083,,,1.034390009606148,,,,1.7098943323727187,,,1.097790585975024,1.8997118155619601
128,US-HI,Hawaii,2020-04-13,52.0,8.0,1.8255523535062441,0.8918347742555236,,0.8710854947166188,,,1.0785782901056677,,,,1.618059558117195,,,0.5394812680115274,1.4720461095100865
129,US-HI,Hawaii,2020-04-20,68.0,16.0,1.2284341978866475,0.6662824207492796,,0.7600384245917388,,,0.6243996157540826,,,,1.3114313160422673,,,0.9575408261287225,1.365225744476465
130,US-HI,Hawaii,2020-04-27,73.0,5.0,1.4585975024015372,0.8453410182516812,,0.8560999039385208,,,1.1838616714697408,,,,1.173102785782901,,,0.8772334293948126,1.302209414024976
131,US-HI,Hawaii,2020-05-04,81.0,8.0,1.461287223823247,,,0.7093179634966379,,,0.6662824207492796,,,,1.085494716618636,,,0.6017291066282421,1.6103746397694525
132,US-HI,Hawaii,2020-05-11,82.0,1.0,1.4251681075888571,0.65283381364073,,0.9356388088376562,,,0.9248799231508166,,,,1.2184438040345822,,,,1.6749279538904902
133,US-HI,Hawaii,2020-05-18,84.0,2.0,1.0728146013448607,,,1.0174831892411145,,,0.9402497598463017,,,,0.8626320845341019,,,,1.2161383285302594
134,US-HI,Hawaii,2020-05-25,83.0,-1.0,1.7878962536023055,0.7857829010566763,,0.7857829010566763,,,0.6831892411143132,,,,1.3894332372718539,,,,1.1811719500480307
135,US-HI,Hawaii,2020-06-01,84.0,1.0,1.0755043227665706,0.5490874159462056,,0.881075888568684,,,0.7439000960614793,,,,0.9955811719500481,,,,1.1853986551392894
136,US-HI,Hawaii,2020-06-08,91.0,7.0,1.3425552353506245,0.523342939481268,,1.0124879923150818,,,0.841882804995197,,,,1.1262247838616715,,,0.6712776176753122,1.2330451488952932
137,US-HI,Hawaii,2020-06-15,97.0,6.0,1.4455331412103747,0.6078770413064362,,1.0209414024975985,,,0.5275696445725264,,,,1.1358309317963498,,,0.6997118155619597,1.3248799231508168
138,US-HI,Hawaii,2020-06-22,111.0,14.0,1.178866474543708,0.7512007684918348,,0.6240153698366955,,,0.878386167146974,,,,1.340634005763689,,,,1.3821325648414986
139,US-HI,Hawaii,2020-06-29,118.0,7.0,1.0324687800192125,0.7861671469740634,,0.5748318924111432,,,0.950240153698367,,,,1.2084534101825168,,,,1.4074927953890493
140,US-HI,Hawaii,2020-07-06,125.0,7.0,0.8626320845341019,0.8280499519692603,,0.8626320845341019,,,1.1043227665706052,,,,1.368683957732949,,,0.7131604226705092,1.590009606147935
141,US-HI,Hawaii,2020-07-13,150.0,25.0,1.4140249759846302,0.8733909702209415,,0.9540826128722382,,,0.9656099903938521,,,,1.4251681075888571,,,0.6897214217098944,1.5688760806916426
142,US-HI,Hawaii,2020-07-20,163.0,13.0,1.1677233429394813,0.9521613832853026,,0.7027857829010566,,,0.736983669548511,,,,1.575792507204611,,,0.6347742555235351,1.3613832853025938
143,US-HI,Hawaii,2020-07-27,199.0,36.0,1.0951008645533142,0.9913544668587897,,1.0951008645533142,,,0.6340057636887608,,,,1.2680115273775217,,,0.5417867435158502,1.5638808837656102
144,US-HI,Hawaii,2020-08-03,239.0,40.0,1.5734870317002885,1.2338136407300673,,0.6113352545629203,,,1.34716618635927,,,,1.3244956772334293,,,,1.5654178674351586
145,US-HI,Hawaii,2020-08-10,283.0,44.0,1.118539865513929,0.6263208453410183,,0.8388088376560999,,,0.9060518731988473,,,,1.1408261287223824,,,,1.6149855907780981
146,US-HI,Hawaii,2020-08-17,396.0,113.0,1.3909702209414028,0.6685878962536023,,0.8733909702209415,,,0.7439000960614793,,,,1.3909702209414028,,,0.7658021133525457,1.4751200768491837
147,US-HI,Hawaii,2020-08-24,505.0,109.0,1.1400576368876083,1.0470701248799232,,0.8603266090297791,,,0.673583093179635,,,,0.787704130643612,,,0.4353506243996158,1.3636887608069166
148,US-HI,Hawaii,2020-08-31,597.0,92.0,1.2833813640730067,0.8972142170989434,,1.1062439961575408,,,0.9075888568683959,,,,1.5339097022094141,,,0.5010566762728146,1.2833813640730067
149,US-HI,Hawaii,2020-09-07,636.0,39.0,1.224207492795389,0.6174831892411143,,1.2138328530259366,,,0.5440922190201729,,,,1.0778097982708934,,,0.7116234390009606,1.2345821325648416
150,US-HI,Hawaii,2020-09-14,730.0,94.0,1.1581171950048033,0.8972142170989434,,0.866090297790586,,,0.8449567723342939,,,,1.2730067243035545,,,,1.175408261287224
151,US-HI,Hawaii,2020-09-21,816.0,86.0,1.3302593659942363,0.8591738712776177,,0.9848222862632084,,,1.0789625360230548,,,,1.3932756964457254,,,0.5759846301633046,1.1150816522574447
152,US-ID,Idaho,2020-01-06,,,,1.703380588876772,,,,,,,,,,,,2.850054525627045,1.8980370774263906
153,US-ID,Idaho,2020-01-13,,,,1.9100327153762269,,,,,,,,,,,,2.435659760087241,1.9749182115594337
154,US-ID,Idaho,2020-01-20,,,,1.5539803707742639,,,,,,,,,,,,2.785714285714286,1.989640130861505
155,US-ID,Idaho,2020-01-27,,,,1.6777535441657578,,,,,,,,,,,,2.6014176663031625,1.9732824427480915
156,US-ID,Idaho,2020-02-03,,,,1.722464558342421,,,,,,,,,,,,2.6461286804798254,1.9242093784078516
157,US-ID,Idaho,2020-02-10,,,,1.8304252998909487,,,,,,,,,,,,2.639040348964013,1.8860414394765541
158,US-ID,Idaho,2020-02-17,,,,1.76226826608506,,,,,,,,,,,,3.019629225736096,1.945474372955289
159,US-ID,Idaho,2020-02-24,,,,1.7115594329334787,,,,,,,,,,,,3.2039258451472192,2.142311886586696
160,US-ID,Idaho,2020-03-02,,,,2.163576881134133,,,,,,,,,,,,3.3914940021810254,2.4176663031624868
161,US-ID,Idaho,2020-03-09,,,,2.312431842966194,,,,,,,,,,,,5.452562704471101,4.059978189749184
162,US-ID,Idaho,2020-03-16,,,,1.9296619411123228,,,,,,,,,,,,5.226826608505998,6.261723009814613
163,US-ID,Idaho,2020-03-23,39.0,39.0,,1.3473282442748091,,,,,,,,,,,,3.742093784078517,4.354416575790623
164,US-ID,Idaho,2020-03-30,77.0,38.0,,1.0332606324972737,,,,,,,,,,,,2.7758996728462377,3.3146128680479823
165,US-ID,Idaho,2020-04-06,132.0,55.0,,0.9340239912758996,,,,,,,,,,,,1.8876772082878952,2.439476553980371
166,US-ID,Idaho,2020-04-13,151.0,19.0,,0.8745910577971646,,,,,,,,,,,,1.346237731733915,1.902399127589967
167,US-ID,Idaho,2020-04-20,169.0,18.0,,0.9105779716466739,,,,,,,,,,,,1.1106870229007635,1.7382769901853874
168,US-ID,Idaho,2020-04-27,200.0,31.0,,0.697928026172301,,,,,,,,,,,,0.727917121046892,1.6723009814612868
169,US-ID,Idaho,2020-05-04,207.0,7.0,,0.7758996728462377,,,,,,,,,,,,0.6930207197382771,2.015812431842966
170,US-ID,Idaho,2020-05-11,213.0,6.0,,0.6837513631406761,,,,,,,,,,,,0.7557251908396946,2.063794983642312
171,US-ID,Idaho,2020-05-18,225.0,12.0,,0.8538713195201745,,,,,,,,,,,,0.6853871319520175,1.6303162486368592
172,US-ID,Idaho,2020-05-25,242.0,17.0,,0.8353326063249727,,,,,,,,,,,,0.7366412213740458,1.4329334787350054
173,US-ID,Idaho,2020-06-01,260.0,18.0,,0.781897491821156,,,,,,,,,,,,0.44492911668484186,1.3287895310796074
174,US-ID,Idaho,2020-06-08,266.0,6.0,,,,,,,,,,,,,,0.4651035986913849,1.3735005452562705
175,US-ID,Idaho,2020-06-15,283.0,17.0,,0.7371864776444929,,,,,,,,,,,,0.5610687022900763,1.5
176,US-ID,Idaho,2020-06-22,312.0,29.0,,1.2513631406761176,,,,,,,,,,,,0.5926935659760086,1.8129770992366412
177,US-ID,Idaho,2020-06-29,369.0,57.0,,1.0,,,,,,,,,,,,0.876226826608506,1.932388222464559
178,US-ID,Idaho,2020-07-06,477.0,108.0,,0.9972737186477644,,,,,,,,,,,,1.094874591057797,2.143947655398037
179,US-ID,Idaho,2020-07-13,600.0,123.0,,0.7508178844056707,,,,,,,,,,,,0.9252998909487459,2.1494002181025085
180,US-ID,Idaho,2020-07-20,741.0,141.0,,1.0430752453653216,,,,,,,,,,,,0.8233369683751363,1.900763358778626
181,US-ID,Idaho,2020-07-27,874.0,133.0,,1.0310796074154853,,,,,,,,,,,,1.009269356597601,1.8631406761177756
182,US-ID,Idaho,2020-08-03,999.0,125.0,,1.1821155943293349,,,,,,,,,,,,0.8974918211559434,1.7453653217012
183,US-ID,Idaho,2020-08-10,1110.0,111.0,,0.7633587786259542,,,,,,,,,,,,0.5125408942202836,1.6417666303162486
184,US-ID,Idaho,2020-08-17,1256.0,146.0,,0.8091603053435115,,,,,,,,,,,,0.6728462377317339,1.5850599781897492
185,US-ID,Idaho,2020-08-24,1369.0,113.0,,0.8064340239912758,,,,,,,,,,,,0.7758996728462377,1.4514721919302072
186,US-ID,Idaho,2020-08-31,1466.0,97.0,,1.0458015267175573,,,,,,,,,,,,0.8407851690294439,1.514721919302072
187,US-ID,Idaho,2020-09-07,1604.0,138.0,,0.9945474372955289,,,,,,,,,,,,0.7235550708833152,1.5016357688113418
188,US-ID,Idaho,2020-09-14,1718.0,114.0,,0.7470010905125408,,,,,,,,,,,,0.8729552889858234,1.6003271537622685
189,US-ID,Idaho,2020-09-21,1814.0,96.0,,0.8707742639040349,,,,,,,,,,,,1.0490730643402397,1.7022900763358777
190,US-ME,Maine,2020-01-06,,,1.4531389467420412,1.34721808985421,0.962213626896757,1.5876227313299613,1.5394227908360607,1.1163344242784887,2.5789943469205596,1.2603391847664385,0.7890508777149657,0.991371615590598,0.5581672121392444,1.1930972924724785,1.2990181493603095,2.193989883963106,1.118714668253496
191,US-ME,Maine,2020-01-13,,,0.9169889913716156,1.5638202915798871,0.453436477238917,1.2645046117227017,2.036893781612615,1.0330258851532281,2.5290092234454034,1.1389467420410593,0.9651889318655161,1.1585837548348705,0.4147575126450461,1.18714668253496,1.322225528116632,2.0755727462064866,1.2573638797976796
192,US-ME,Maine,2020-01-20,,,1.322225528116632,1.3710205296042843,0.6319547753644749,1.8375483487057422,2.1588812853317467,1.0211246652781911,2.625409104433204,1.2543885748289199,1.059803629872062,1.1573936328473668,0.5349598333829217,1.2639095507289497,1.6530794406426659,2.401666170782505,1.3150847961916097
193,US-ME,Maine,2020-01-27,,,1.458494495685808,1.229991074085094,0.762868193989884,1.6875929782802737,2.039869086581375,1.9922642070812258,2.0874739660815234,1.1341862540910443,1.448973519785778,1.6013091341862542,0.7152633144897352,1.1532282058911039,1.3442427848854508,2.335614400476049,1.4192204700981852
194,US-ME,Maine,2020-02-03,,,1.1752454626599227,1.1562035108598632,0.8217792323713181,1.8250520678369535,1.3757810175542995,1.1657244867598928,2.618268372508182,1.6054745611425172,0.936626004165427,1.729842308836656,0.74561142517108,1.1085986313597143,1.6149955370425468,2.178518298125558,1.4085093722106516
195,US-ME,Maine,2020-02-10,,,1.212139244272538,1.212139244272538,0.7700089259149062,1.597143707229991,1.6548646236239215,1.1639393037786372,2.607557274620649,1.0966974114846773,0.9044927105028265,1.0104135673906576,0.7408509372210651,1.1544183278786075,1.5489437667360906,2.001190121987504,1.2835465635227612
196,US-ME,Maine,2020-02-17,,,1.2424873549538826,1.4864623623921454,0.7842903897649509,1.8024397500743825,1.4251710800357036,1.4358821779232371,2.728949717346028,1.537637607854805,1.2216602201725677,1.4561142517108003,0.7432311811960727,1.262719428741446,1.394822969354359,2.046414757512645,1.2984230883665575
197,US-ME,Maine,2020-02-24,,,1.1151443022909848,1.720321332936626,0.8884260636715263,1.8333829217494793,1.6542695626301696,1.4745611425171081,2.4004760487950016,1.1532282058911039,0.8884260636715263,1.4745611425171081,0.8128533174650402,1.4269562630169592,1.5025290092234453,2.3534662302886042,1.3424576019041952
198,US-ME,Maine,2020-03-02,,,0.9824457006843202,1.529901814936031,0.7747694138649212,1.860755727462065,2.116036893781613,1.2091639393037787,2.6260041654269566,1.2942576614102945,0.99196667658435,1.3317465040166616,0.7366855102648022,1.1335911930972926,1.322225528116632,2.3992859268074977,1.4091044332044034
199,US-ME,Maine,2020-03-09,,,0.7604879500148765,1.4287414459982148,1.0020827134781316,1.4192204700981852,1.4376673609044928,0.927700089259149,2.4766438559952393,0.8253495983338291,0.8069027075275216,1.1133591193097294,1.5673906575423981,1.0479024099970247,1.224635525141327,4.471288307051473,2.7116929485272245
200,US-ME,Maine,2020-03-16,,,0.9074680154715858,1.5156203510859863,1.3704254686105326,1.5519190717048497,1.406724189229396,1.1526331448973521,2.1963701279381134,0.9711395418030349,0.7170484974709909,0.7533472180898543,2.0511752454626597,0.6896756917584053,0.8170187444213032,3.675691758405237,4.012496280868789
201,US-ME,Maine,2020-03-23,49.0,49.0,0.8348705742338589,1.0871764355846474,1.0955072894971736,2.0958048199940493,1.2436774769413865,2.6872954477833977,1.6173757810175544,0.8348705742338589,0.8086878905087772,1.0175542993156799,1.7738768223742933,0.7479916691460875,1.1127640583159775,2.113061588812853,2.5284141624516514
202,US-ME,Maine,2020-03-30,92.0,43.0,0.7093127045522166,0.7432311811960727,1.444213031835763,1.4269562630169592,0.9205593573341267,1.241297232966379,1.114549241297233,1.047307349003273,1.114549241297233,0.8443915501338887,1.8321927997619756,0.9628086878905088,0.8360606962213627,1.6637905385301994,1.9648914013686405
203,US-ME,Maine,2020-04-06,124.0,32.0,0.8188039274025588,0.7836953287711991,1.0711097887533472,1.27997619756025,0.775364474858673,1.27997619756025,1.1758405236536746,1.1758405236536746,1.0538530199345433,1.0711097887533472,1.4977685212734306,0.7402558762273133,0.8967569175840524,1.1669146087473965,1.397798274323118
204,US-ME,Maine,2020-04-13,138.0,14.0,1.1770306456411783,0.8217792323713181,1.0330258851532281,1.0080333234156502,1.0080333234156502,1.2365367450163642,0.7283546563522761,1.3632847366855103,1.0080333234156502,0.9062778934840822,1.2871169294852722,1.0419518000595063,0.9318655162154121,0.95685807795299,1.0919369235346623
205,US-ME,Maine,2020-04-20,161.0,23.0,1.075870276703362,0.5944659327581078,1.0056530794406426,1.2073787563225231,1.08479619160964,1.1806010116036894,1.0145789943469206,1.1895269265099673,0.8396310621838738,1.1199047902409998,1.2073787563225231,1.0145789943469206,0.6474263612020232,0.6997917286521869,1.038381434096995
206,US-ME,Maine,2020-04-27,186.0,25.0,0.9907765545968461,0.4867598928890211,0.8628384409401963,0.9824457006843202,1.08479619160964,1.170484974709908,0.8027372805712586,1.016364177328176,0.9824457006843202,0.9997024695031241,0.8455816721213925,0.9140136864028563,0.9140136864028563,0.6152930675394228,1.0270752752157095
207,US-ME,Maine,2020-05-04,200.0,14.0,1.0645641178220768,0.8241594763463255,0.8670038678964594,1.3734007735792917,1.1502529009223446,1.322225528116632,0.9015174055340672,0.978875334721809,0.7468015471585838,1.1329961321035407,1.0645641178220768,1.1157393632847368,0.8497470990776554,0.6010116036893781,1.3799464445105625
208,US-ME,Maine,2020-05-11,223.0,23.0,1.0580184468908065,0.7170484974709909,0.9794703957155609,0.7170484974709909,1.084201130615888,0.8485569770901518,0.5248437964891401,0.7432311811960727,0.8485569770901518,1.1544183278786075,1.0318357631657245,0.8919964296340375,0.5331746504016662,0.411187146682535,1.3323415650104136
209,US-ME,Maine,2020-05-18,257.0,34.0,0.9413864921154419,0.40702171972627194,0.7420410592085689,0.7509669741148467,1.2216602201725677,0.8057125855400178,0.5248437964891401,1.2305861350788456,0.9050877714965785,1.0681344837845879,0.868789050877715,0.7509669741148467,0.8509372210651592,0.37131806010116036,0.9443617970842011
210,US-ME,Maine,2020-05-25,284.0,27.0,0.8473668551026481,0.67836953287712,0.5801844689080631,0.5801844689080631,1.2311811960725976,1.0615888128533175,0.3927402558762273,0.927700089259149,0.6605177030645641,1.0972924724784292,0.8301100862838441,1.0437369830407617,0.8919964296340375,,0.7860755727462065
211,US-ME,Maine,2020-06-01,301.0,17.0,0.8997322225528116,0.5908955667955965,0.7408509372210651,0.5998214817018744,1.2085688783100268,0.8116631954775365,0.7587027670336209,0.9794703957155609,0.6795596548646237,1.0496875929782803,0.7676286819398989,0.9354358821779233,0.8295150252900922,0.3796489140136864,0.8003570365962511
212,US-ME,Maine,2020-06-08,317.0,16.0,0.8063076465337697,0.5647128830705147,0.6813448378458792,0.9140136864028563,1.5501338887235943,0.779529901814936,0.6450461172270158,1.2722404046414757,0.5825647128830704,1.0574233858970545,0.7616780720023802,0.9318655162154121,1.631062183873847,,0.7944064266587325
213,US-ME,Maine,2020-06-15,336.0,19.0,0.8509372210651592,0.5581672121392444,0.5492412972329664,0.7866706337399584,1.5185956560547456,0.8324903302588516,0.8693841118714668,1.04314192204701,0.631359714370723,1.2990181493603095,0.7866706337399584,1.0615888128533175,1.5828622433799466,0.38440940196370127,0.7848854507587028
214,US-ME,Maine,2020-06-22,347.0,11.0,0.3915501338887236,0.4355846474263612,0.8449866111276405,0.9336506991966677,0.6849152038083903,0.49806605177030644,0.7646533769711396,1.4138649211544185,0.88961618565903,1.1829812555786967,0.9247247842903897,1.1472775959535852,1.440642665873252,,0.8205891103838143
215,US-ME,Maine,2020-06-29,359.0,12.0,1.0235049092531985,0.7610830110086283,1.102052960428444,0.656352276108301,1.5923832192799763,0.805117524546266,0.5950609937518596,1.0675394227908361,0.805117524546266,1.075870276703362,0.82237429336507,1.1811960725974413,1.093722106515918,0.42011306158881284,0.8420113061588813
216,US-ME,Maine,2020-07-06,372.0,13.0,1.1806010116036894,0.6075572746206487,0.8985421005653079,0.8467717941088962,1.334721808985421,0.8128533174650402,1.0693246057720915,0.9842308836655757,0.9241297232966379,1.0782505206783697,0.9925617375781017,1.0520678369532876,1.0693246057720915,0.41059208568878314,0.9003272835465636
217,US-ME,Maine,2020-07-13,375.0,3.0,0.9550728949717346,0.8003570365962511,0.9378161261529306,0.6456411782207676,1.6179708420113064,0.8949717346027968,0.7229991074085094,1.1276405831597738,0.8348705742338589,1.144302290984826,0.8949717346027968,1.144302290984826,1.093127045522166,0.4218982445700684,0.9354358821779233
218,US-ME,Maine,2020-07-20,383.0,8.0,1.224635525141327,0.8104730734900327,0.7932163046712288,0.724189229396013,1.8452841416245167,0.9312704552216603,0.9229396013091342,1.1901219875037192,0.8449866111276405,1.3109193692353467,0.983040761678072,1.0264802142219578,1.0520678369532876,0.35346623028860463,0.8443915501338887
219,US-ME,Maine,2020-07-27,389.0,6.0,1.3858970544480809,0.9610235049092531,0.9354358821779233,0.7396608152335614,1.8702767033620946,0.7479916691460875,0.8247545373400773,1.402558762273133,0.9181791133591193,0.7396608152335614,0.9265099672716454,0.9098482594465932,0.9437667360904493,0.49330556382029156,0.8515322820589111
220,US-ME,Maine,2020-08-03,393.0,4.0,0.5867301398393335,0.6884855697709016,0.7735792918774175,0.5528116631954775,1.8191014578994347,0.7819101457899436,0.8330853912526034,1.2579589407914311,0.7396608152335614,1.1901219875037192,0.8925914906277894,1.0711097887533472,1.0455221660220173,,0.839036001190122
221,US-ME,Maine,2020-08-10,399.0,6.0,1.1359714370723,0.44927105028265396,0.856292770008926,0.99196667658435,1.8821779232371318,0.958048199940494,0.805117524546266,1.229396013091342,0.6271942874144599,1.3138946742041058,0.9241297232966379,0.890211246652782,0.661112764058316,0.491520380839036,0.7997619756024993
222,US-ME,Maine,2020-08-17,409.0,10.0,1.1811960725974413,0.7819101457899436,0.7134781315084796,0.7646533769711396,1.487057423385897,0.7819101457899436,1.0110086283844093,1.1722701576911634,0.6373103243082416,1.1556084498661114,0.9175840523653674,0.9854210056530793,0.7729842308836656,0.4248735495388277,0.775364474858673
223,US-ME,Maine,2020-08-24,420.0,11.0,1.3192502231478729,0.551026480214222,0.9021124665278192,0.868789050877715,1.6120202320737875,0.9187741743528711,0.9437667360904493,0.9520975900029753,0.8015471585837549,1.2026182683725082,0.877119904790241,1.0520678369532876,0.8515322820589111,,0.7914311216899733
224,US-ME,Maine,2020-08-31,427.0,7.0,1.1901219875037192,0.5230586135078845,0.7682237429336507,0.8693841118714668,1.4096994941981553,0.8437964891401368,0.7682237429336507,1.029455519190717,0.936626004165427,0.9116334424278489,0.7598928890211246,1.1222850342160071,1.1728652186849153,0.5063969056828325,0.7932163046712288
225,US-ME,Maine,2020-09-07,431.0,4.0,1.2454626599226422,0.47307349003272836,0.9461469800654567,1.1454924129723296,1.6852127343052663,1.2454626599226422,0.771794108896162,1.0794406426658734,0.9961321035406129,1.2038083903600119,0.7640583159773877,1.0961023504909255,1.3031835763165724,,0.8069027075275216
226,US-ME,Maine,2020-09-14,440.0,9.0,1.4864623623921454,0.5450758702767033,0.8670038678964594,1.1806010116036894,1.106218387384707,1.9898839631062182,1.1722701576911634,0.9741148467717942,1.0734900327283545,1.288307051472776,0.9824457006843202,1.2966379053853019,1.114549241297233,0.36358226718238623,0.8479619160963999
227,US-ME,Maine,2020-09-21,446.0,6.0,1.2061886343350194,0.6938411187146682,0.9997024695031241,0.991371615590598,1.8256471288307052,1.6608152335614401,0.7188336804522464,1.3466230288604581,1.173460279678667,1.140136864028563,0.818208866408807,1.1895269265099673,1.0330258851532281,0.47069324605772095,0.8866408806902708
